Data as of,Start Date,End Date,Year,Month,Group,State,Indicator,Non-Hispanic White,Non-Hispanic Black or African American,Non-Hispanic American Indian or Alaska Native,Non-Hispanic Asian,Non-Hispanic Native Hawaiian or Other Pacific Islander,Non Hispanic more than one race,Hispanic or Latino,Footnote
05/26/2021,11/01/2020,11/30/2020,2020,11,By Month,Nevada,Unweighted distribution of population (%),48.2,9.3,0.9,8.3,0.6,3.5,29.2,
05/26/2021,11/01/2020,11/30/2020,2020,11,By Month,Nevada,Weighted distribution of population (%),42.9,11.3,0.5,9.6,0.7,3.7,31.3,
05/26/2021,12/01/2020,12/31/2020,2020,12,By Month,Nevada,Count of COVID-19 deaths,694,94,22,119,,13,287,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,12/01/2020,12/31/2020,2020,12,By Month,Nevada,Distribution of COVID-19 deaths (%),56.1,7.6,1.8,9.6,,1.1,23.2,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,12/01/2020,12/31/2020,2020,12,By Month,Nevada,Unweighted distribution of population (%),48.2,9.3,0.9,8.3,0.6,3.5,29.2,
05/26/2021,12/01/2020,12/31/2020,2020,12,By Month,Nevada,Weighted distribution of population (%),43,11.3,0.5,9.6,0.7,3.7,31.2,
05/26/2021,01/01/2021,01/31/2021,2021,1,By Month,Nevada,Count of COVID-19 deaths,647,90,11,139,17,11,258,
05/26/2021,01/01/2021,01/31/2021,2021,1,By Month,Nevada,Distribution of COVID-19 deaths (%),55.2,7.7,0.9,11.8,1.4,0.9,22,
05/26/2021,01/01/2021,01/31/2021,2021,1,By Month,Nevada,Unweighted distribution of population (%),48.2,9.3,0.9,8.3,0.6,3.5,29.2,
05/26/2021,01/01/2021,01/31/2021,2021,1,By Month,Nevada,Weighted distribution of population (%),42.3,11.6,0.5,9.7,0.7,3.8,31.4,
05/26/2021,02/01/2021,02/28/2021,2021,2,By Month,Nevada,Count of COVID-19 deaths,285,57,,59,11,,137,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,02/01/2021,02/28/2021,2021,2,By Month,Nevada,Distribution of COVID-19 deaths (%),51.4,10.3,,10.6,2,,24.7,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,02/01/2021,02/28/2021,2021,2,By Month,Nevada,Unweighted distribution of population (%),48.2,9.3,0.9,8.3,0.6,3.5,29.2,
05/26/2021,02/01/2021,02/28/2021,2021,2,By Month,Nevada,Weighted distribution of population (%),42.1,11.7,0.5,9.7,0.7,3.8,31.5,
05/26/2021,03/01/2021,03/31/2021,2021,3,By Month,Nevada,Count of COVID-19 deaths,123,20,0,24,,,45,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,03/01/2021,03/31/2021,2021,3,By Month,Nevada,Distribution of COVID-19 deaths (%),56.9,9.3,0,11.1,,,20.8,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,03/01/2021,03/31/2021,2021,3,By Month,Nevada,Unweighted distribution of population (%),48.2,9.3,0.9,8.3,0.6,3.5,29.2,
05/26/2021,03/01/2021,03/31/2021,2021,3,By Month,Nevada,Weighted distribution of population (%),42.1,11.7,0.5,9.7,0.7,3.8,31.5,
05/26/2021,04/01/2021,04/30/2021,2021,4,By Month,Nevada,Count of COVID-19 deaths,64,19,,15,,,35,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,04/01/2021,04/30/2021,2021,4,By Month,Nevada,Distribution of COVID-19 deaths (%),44.8,13.3,,10.5,,,24.5,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,04/01/2021,04/30/2021,2021,4,By Month,Nevada,Unweighted distribution of population (%),48.2,9.3,0.9,8.3,0.6,3.5,29.2,
05/26/2021,04/01/2021,04/30/2021,2021,4,By Month,Nevada,Weighted distribution of population (%),42,11.7,0.5,9.8,0.7,3.8,31.5,
05/26/2021,05/01/2021,05/22/2021,2021,5,By Month,Nevada,Count of COVID-19 deaths,29,13,0,,,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,05/01/2021,05/22/2021,2021,5,By Month,Nevada,Distribution of COVID-19 deaths (%),50.9,22.8,0,,,0,17.5,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,05/01/2021,05/22/2021,2021,5,By Month,Nevada,Unweighted distribution of population (%),48.2,9.3,0.9,8.3,0.6,3.5,29.2,
05/26/2021,05/01/2021,05/22/2021,2021,5,By Month,Nevada,Weighted distribution of population (%),42.3,11.6,0.5,9.7,0.7,3.8,31.4,
05/26/2021,01/01/2020,05/22/2021,2020/2021,,By Total,New Hampshire,Count of COVID-19 deaths,1255,12,0,16,0,,34,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,01/01/2020,05/22/2021,2020/2021,,By Total,New Hampshire,Distribution of COVID-19 deaths (%),94.7,0.9,0,1.2,0,,2.6,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,01/01/2020,05/22/2021,2020/2021,,By Total,New Hampshire,Unweighted distribution of population (%),89.8,1.5,0.2,2.9,0,1.6,4,
05/26/2021,01/01/2020,05/22/2021,2020/2021,,By Total,New Hampshire,Weighted distribution of population (%),86.2,2.1,0.2,3.8,0,1.7,6,
05/26/2021,01/01/2020,12/31/2020,2020,,By Year,New Hampshire,Count of COVID-19 deaths,769,10,0,11,0,,23,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,01/01/2020,12/31/2020,2020,,By Year,New Hampshire,Distribution of COVID-19 deaths (%),94.1,1.2,0,1.3,0,,2.8,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,01/01/2020,12/31/2020,2020,,By Year,New Hampshire,Unweighted distribution of population (%),89.8,1.5,0.2,2.9,0,1.6,4,
05/26/2021,01/01/2020,12/31/2020,2020,,By Year,New Hampshire,Weighted distribution of population (%),85.8,2.2,0.2,3.9,0,1.7,6.2,
05/26/2021,01/01/2021,05/22/2021,2021,,By Year,New Hampshire,Count of COVID-19 deaths,486,,0,,0,,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,01/01/2021,05/22/2021,2021,,By Year,New Hampshire,Distribution of COVID-19 deaths (%),95.7,,0,,0,,2.2,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,01/01/2021,05/22/2021,2021,,By Year,New Hampshire,Unweighted distribution of population (%),89.8,1.5,0.2,2.9,0,1.6,4,
05/26/2021,01/01/2021,05/22/2021,2021,,By Year,New Hampshire,Weighted distribution of population (%),87.2,1.9,0.2,3.6,0,1.7,5.5,
05/26/2021,01/01/2020,01/31/2020,2020,1,By Month,New Hampshire,Count of COVID-19 deaths,0,0,0,0,0,0,0,
05/26/2021,01/01/2020,01/31/2020,2020,1,By Month,New Hampshire,Distribution of COVID-19 deaths (%),0,0,0,0,0,0,0,
05/26/2021,01/01/2020,01/31/2020,2020,1,By Month,New Hampshire,Unweighted distribution of population (%),89.8,1.5,0.2,2.9,0,1.6,4,
05/26/2021,01/01/2020,01/31/2020,2020,1,By Month,New Hampshire,Weighted distribution of population (%),0,0,0,0,0,0,0,
05/26/2021,02/01/2020,02/29/2020,2020,2,By Month,New Hampshire,Count of COVID-19 deaths,0,0,0,0,0,0,0,
05/26/2021,02/01/2020,02/29/2020,2020,2,By Month,New Hampshire,Distribution of COVID-19 deaths (%),0,0,0,0,0,0,0,
05/26/2021,02/01/2020,02/29/2020,2020,2,By Month,New Hampshire,Unweighted distribution of population (%),89.8,1.5,0.2,2.9,0,1.6,4,
05/26/2021,02/01/2020,02/29/2020,2020,2,By Month,New Hampshire,Weighted distribution of population (%),0,0,0,0,0,0,0,
05/26/2021,03/01/2020,03/31/2020,2020,3,By Month,New Hampshire,Count of COVID-19 deaths,,0,0,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,03/01/2020,03/31/2020,2020,3,By Month,New Hampshire,Distribution of COVID-19 deaths (%),,0,0,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,03/01/2020,03/31/2020,2020,3,By Month,New Hampshire,Unweighted distribution of population (%),89.8,1.5,0.2,2.9,0,1.6,4,
05/26/2021,03/01/2020,03/31/2020,2020,3,By Month,New Hampshire,Weighted distribution of population (%),85.4,2.2,0.2,4,0,1.7,6.3,
05/26/2021,04/01/2020,04/30/2020,2020,4,By Month,New Hampshire,Count of COVID-19 deaths,78,,0,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,04/01/2020,04/30/2020,2020,4,By Month,New Hampshire,Distribution of COVID-19 deaths (%),94,,0,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,04/01/2020,04/30/2020,2020,4,By Month,New Hampshire,Unweighted distribution of population (%),89.8,1.5,0.2,2.9,0,1.6,4,
05/26/2021,04/01/2020,04/30/2020,2020,4,By Month,New Hampshire,Weighted distribution of population (%),86.7,2,0.2,3.7,0,1.7,5.8,
05/26/2021,05/01/2020,05/31/2020,2020,5,By Month,New Hampshire,Count of COVID-19 deaths,166,,0,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,05/01/2020,05/31/2020,2020,5,By Month,New Hampshire,Distribution of COVID-19 deaths (%),92.2,,0,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,05/01/2020,05/31/2020,2020,5,By Month,New Hampshire,Unweighted distribution of population (%),89.8,1.5,0.2,2.9,0,1.6,4,
05/26/2021,05/01/2020,05/31/2020,2020,5,By Month,New Hampshire,Weighted distribution of population (%),85.8,2.2,0.2,3.9,0,1.7,6.3,
05/26/2021,06/01/2020,06/30/2020,2020,6,By Month,New Hampshire,Count of COVID-19 deaths,95,,0,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,06/01/2020,06/30/2020,2020,6,By Month,New Hampshire,Distribution of COVID-19 deaths (%),95,,0,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,06/01/2020,06/30/2020,2020,6,By Month,New Hampshire,Unweighted distribution of population (%),89.8,1.5,0.2,2.9,0,1.6,4,
05/26/2021,06/01/2020,06/30/2020,2020,6,By Month,New Hampshire,Weighted distribution of population (%),84.2,2.5,0.2,4.3,0,1.8,7.1,
05/26/2021,07/01/2020,07/31/2020,2020,7,By Month,New Hampshire,Count of COVID-19 deaths,33,0,0,0,0,0,0,
05/26/2021,07/01/2020,07/31/2020,2020,7,By Month,New Hampshire,Distribution of COVID-19 deaths (%),100,0,0,0,0,0,0,
05/26/2021,07/01/2020,07/31/2020,2020,7,By Month,New Hampshire,Unweighted distribution of population (%),89.8,1.5,0.2,2.9,0,1.6,4,
05/26/2021,07/01/2020,07/31/2020,2020,7,By Month,New Hampshire,Weighted distribution of population (%),84.7,2.4,0.2,4.1,0,1.8,6.7,
05/26/2021,08/01/2020,08/31/2020,2020,8,By Month,New Hampshire,Count of COVID-19 deaths,12,0,0,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,08/01/2020,08/31/2020,2020,8,By Month,New Hampshire,Distribution of COVID-19 deaths (%),85.7,0,0,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,08/01/2020,08/31/2020,2020,8,By Month,New Hampshire,Unweighted distribution of population (%),89.8,1.5,0.2,2.9,0,1.6,4,
05/26/2021,08/01/2020,08/31/2020,2020,8,By Month,New Hampshire,Weighted distribution of population (%),86.1,2.1,0.2,3.8,0,1.7,6.1,
05/26/2021,09/01/2020,09/30/2020,2020,9,By Month,New Hampshire,Count of COVID-19 deaths,,0,0,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,09/01/2020,09/30/2020,2020,9,By Month,New Hampshire,Distribution of COVID-19 deaths (%),,0,0,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,09/01/2020,09/30/2020,2020,9,By Month,New Hampshire,Unweighted distribution of population (%),89.8,1.5,0.2,2.9,0,1.6,4,
05/26/2021,09/01/2020,09/30/2020,2020,9,By Month,New Hampshire,Weighted distribution of population (%),85.6,2.2,0.2,3.9,0,1.7,6.3,
05/26/2021,10/01/2020,10/31/2020,2020,10,By Month,New Hampshire,Count of COVID-19 deaths,41,0,0,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,10/01/2020,10/31/2020,2020,10,By Month,New Hampshire,Distribution of COVID-19 deaths (%),97.6,0,0,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,10/01/2020,10/31/2020,2020,10,By Month,New Hampshire,Unweighted distribution of population (%),89.8,1.5,0.2,2.9,0,1.6,4,
05/26/2021,10/01/2020,10/31/2020,2020,10,By Month,New Hampshire,Weighted distribution of population (%),84.7,2.4,0.2,4.2,0,1.8,6.8,
05/26/2021,11/01/2020,11/30/2020,2020,11,By Month,New Hampshire,Count of COVID-19 deaths,68,0,0,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,11/01/2020,11/30/2020,2020,11,By Month,New Hampshire,Distribution of COVID-19 deaths (%),97.1,0,0,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,11/01/2020,11/30/2020,2020,11,By Month,New Hampshire,Unweighted distribution of population (%),89.8,1.5,0.2,2.9,0,1.6,4,
05/26/2021,11/01/2020,11/30/2020,2020,11,By Month,New Hampshire,Weighted distribution of population (%),87,2,0.2,3.5,0,1.7,5.6,
05/26/2021,12/01/2020,12/31/2020,2020,12,By Month,New Hampshire,Count of COVID-19 deaths,260,,0,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,12/01/2020,12/31/2020,2020,12,By Month,New Hampshire,Distribution of COVID-19 deaths (%),94.2,,0,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,12/01/2020,12/31/2020,2020,12,By Month,New Hampshire,Unweighted distribution of population (%),89.8,1.5,0.2,2.9,0,1.6,4,
05/26/2021,12/01/2020,12/31/2020,2020,12,By Month,New Hampshire,Weighted distribution of population (%),86.4,2.1,0.2,3.8,0,1.7,5.9,
05/26/2021,01/01/2021,01/31/2021,2021,1,By Month,New Hampshire,Count of COVID-19 deaths,301,0,0,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,01/01/2021,01/31/2021,2021,1,By Month,New Hampshire,Distribution of COVID-19 deaths (%),96.5,0,0,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,01/01/2021,01/31/2021,2021,1,By Month,New Hampshire,Unweighted distribution of population (%),89.8,1.5,0.2,2.9,0,1.6,4,
05/26/2021,01/01/2021,01/31/2021,2021,1,By Month,New Hampshire,Weighted distribution of population (%),87.1,1.9,0.2,3.6,0,1.7,5.5,
05/26/2021,02/01/2021,02/28/2021,2021,2,By Month,New Hampshire,Count of COVID-19 deaths,85,,0,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,02/01/2021,02/28/2021,2021,2,By Month,New Hampshire,Distribution of COVID-19 deaths (%),96.6,,0,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,02/01/2021,02/28/2021,2021,2,By Month,New Hampshire,Unweighted distribution of population (%),89.8,1.5,0.2,2.9,0,1.6,4,
05/26/2021,02/01/2021,02/28/2021,2021,2,By Month,New Hampshire,Weighted distribution of population (%),87.7,1.8,0.2,3.4,0,1.6,5.3,
05/26/2021,03/01/2021,03/31/2021,2021,3,By Month,New Hampshire,Count of COVID-19 deaths,46,,0,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,03/01/2021,03/31/2021,2021,3,By Month,New Hampshire,Distribution of COVID-19 deaths (%),93.9,,0,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,03/01/2021,03/31/2021,2021,3,By Month,New Hampshire,Unweighted distribution of population (%),89.8,1.5,0.2,2.9,0,1.6,4,
05/26/2021,03/01/2021,03/31/2021,2021,3,By Month,New Hampshire,Weighted distribution of population (%),86.9,2,0.2,3.6,0,1.7,5.6,
05/26/2021,04/01/2021,04/30/2021,2021,4,By Month,New Hampshire,Count of COVID-19 deaths,33,0,0,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,04/01/2021,04/30/2021,2021,4,By Month,New Hampshire,Distribution of COVID-19 deaths (%),91.7,0,0,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,04/01/2021,04/30/2021,2021,4,By Month,New Hampshire,Unweighted distribution of population (%),89.8,1.5,0.2,2.9,0,1.6,4,
05/26/2021,04/01/2021,04/30/2021,2021,4,By Month,New Hampshire,Weighted distribution of population (%),87.2,1.9,0.2,3.6,0,1.7,5.4,
05/26/2021,05/01/2021,05/22/2021,2021,5,By Month,New Hampshire,Count of COVID-19 deaths,21,0,0,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,05/01/2021,05/22/2021,2021,5,By Month,New Hampshire,Distribution of COVID-19 deaths (%),91.3,0,0,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,05/01/2021,05/22/2021,2021,5,By Month,New Hampshire,Unweighted distribution of population (%),89.8,1.5,0.2,2.9,0,1.6,4,
05/26/2021,05/01/2021,05/22/2021,2021,5,By Month,New Hampshire,Weighted distribution of population (%),87,1.9,0.2,3.7,0,1.7,5.5,
05/26/2021,01/01/2020,05/22/2021,2020/2021,,By Total,New Jersey,Count of COVID-19 deaths,13699,4015,18,1461,,92,4970,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,01/01/2020,05/22/2021,2020/2021,,By Total,New Jersey,Distribution of COVID-19 deaths (%),56.5,16.5,0.1,6,,0.4,20.5,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
